-632,-748,17648,644,-71,714
-372,-1012,17224,327,-403,545
-428,-888,17352,291,417,330
-344,-1000,17272,530,219,303
-284,-856,17552,443,650,344
-376,-1064,17292,625,239,386
-608,-1096,17360,961,274,710
-836,-816,17792,850,-56,540
-896,-740,17284,586,44,465
-704,-756,17496,649,-639,259
-824,-628,17668,621,-320,89
-708,-572,17516,697,-318,9
-220,-568,18028,560,-573,-30
-524,-572,18164,539,61,36
-176,-632,17516,587,-9,88
-164,-532,17320,763,206,373
-484,-560,17312,590,1,90
-80,-632,17216,749,195,342
-436,-548,17632,819,-394,364
-140,-592,18140,651,-448,552
-328,-468,17356,485,-66,644
-224,-432,17712,356,-652,493
-412,-352,17804,89,-53,461
96,-456,17084,72,-327,223
-168,-576,17152,291,288,360
-352,-572,16968,735,74,382
-212,-544,17308,1112,-166,554
-460,-448,17428,1448,-192,620
-216,-488,17532,1901,-557,818
-468,-168,18148,2312,-873,958
-236,160,18528,1162,-991,640
-396,144,18524,-111,142,231
200,-272,17756,-495,-222,160
-36,-360,17372,-338,389,360
-480,-376,17364,-356,893,250
-108,-508,16860,-139,306,305
-20,-604,17420,123,376,552
-648,-444,17324,386,298,508
-368,-252,18028,159,-860,416
-436,-236,17984,-309,-29,285
-292,-332,17116,-219,24,273
40,-280,17188,-103,-474,268
-200,-200,17596,-143,357,322
-452,-236,17612,-230,141,109
172,-296,17388,-35,115,315
-200,-324,17336,89,425,361
28,-472,17352,208,125,436
-68,-152,18040,85,-103,629
-240,-232,17492,-230,484,541
-12,-424,16760,165,-365,695
-120,-288,17612,495,-528,875
-28,-188,18168,211,-509,899
220,-148,18140,167,-25,1254
-1196,144,18756,-549,551,823
-524,-116,17624,-727,134,453
-212,-480,16544,-542,657,232
160,-636,16356,84,269,269
208,-676,16432,803,507,568
-200,-656,16872,1229,14,728
-748,-428,17848,1245,-321,771
-76,-340,17580,1358,-582,925
-104,-208,17908,1657,-913,1302
-764,-96,17148,2254,-905,1276
68,68,17864,2255,-1677,1215
0,356,18048,1951,-895,1143
208,224,17788,1271,-429,1074
-104,148,16676,1057,195,837
240,96,17188,903,-419,542
72,84,17700,742,484,577
-16,128,17692,590,22,454
52,76,17832,700,196,702
-328,36,17512,1222,275,786
-280,312,17584,1513,-626,836
244,348,17440,1252,-624,849
20,424,17900,775,-659,812
-548,256,18152,315,-545,566
-100,236,17432,213,102,560
-48,44,16828,325,-84,414
-108,68,17388,445,-3,313
260,248,17316,642,-36,490
24,296,17628,827,-61,776
-124,324,17504,919,-272,759
344,428,17532,1092,-673,1014
-20,772,17812,865,-454,1045
140,736,17936,393,-1007,664
1036,732,17948,287,-1005,1059
188,888,17820,182,-367,1124
496,556,17528,364,-816,1187
740,508,17216,834,-828,1662
624,464,17348,1420,-672,1929
416,468,17628,2028,-775,2404
48,624,17420,2220,-1104,2377
228,892,18048,1934,-1284,2371
-144,952,17368,1416,-769,2178
528,812,17120,1030,-1775,1906
968,736,17396,1100,-1661,2176
704,904,17200,874,-1319,2079
420,508,17140,896,-1280,1976
312,596,17172,979,-872,1861
540,596,16700,1089,-337,1573
1220,508,16536,1521,-582,1627
672,648,16652,2174,115,1927
424,864,16944,2871,-241,2020
-920,1304,18876,2343,-881,1462
-456,1232,18608,1355,-253,929
236,1032,17164,584,-470,380
676,992,17516,-84,-1324,27
536,964,17772,-284,-533,63
980,912,17032,-241,-290,73
1028,712,16568,124,-63,218
276,812,16964,407,162,62
424,916,17484,496,-67,-65
504,1244,18056,123,276,-237
768,972,17464,-98,722,-198
896,944,16980,133,97,30
156,1124,17340,225,262,-179
992,1204,17284,255,-401,-136
1316,1056,17000,605,-113,214
788,1332,17692,569,-413,243
788,1388,17720,525,-521,331
1432,1316,17376,566,-562,605
240,1472,17492,498,-121,258
768,1352,17784,225,-702,39
1512,1404,17532,131,2,236
764,1472,17644,-48,673,-35
1232,1328,17220,36,282,157
1236,1340,17384,169,514,486
344,1344,17200,300,781,181
900,1180,17380,323,-446,327
564,1596,17816,185,-112,320
576,1468,17924,52,-186,247
1060,1140,17184,104,-643,554
608,1144,17296,37,-106,301
-68,1308,17928,-125,-164,-135
852,1204,17496,-326,-148,-83
1384,996,17004,-134,393,-44
988,956,16980,240,387,283
708,1188,17060,515,-59,401
900,1264,17592,560,-158,531
204,1396,17580,646,186,497
188,1528,17376,257,-735,50
1208,1424,17904,47,-944,111
1016,1520,17528,27,-213,168
856,1460,17568,-17,-243,161
1028,1468,17704,-144,-339,128
1156,1404,17420,-247,156,83
1248,1356,16952,-52,164,311
988,1276,17120,102,73,340
716,1364,17412,241,-152,244
1024,1472,17536,233,-410,282
876,1408,17812,-5,-449,107
864,1408,17680,-119,181,235
