-852,9348,14452,699,-361,-326
-1008,9532,14796,66,-602,-878
-324,9420,14444,211,-65,-543
548,9596,13824,454,-353,-634
1264,9596,13268,537,688,582
-568,9752,13884,182,-133,-315
-768,9556,14448,355,-112,550
-428,9644,14024,672,-325,306
-908,9636,13884,669,-282,57
-812,9620,14464,385,-814,-244
-396,9900,15328,-251,-559,-483
-188,9896,15020,-759,65,-693
80,9752,14124,-500,136,-363
1088,9760,13056,59,-504,253
356,9700,12376,284,164,219
-48,9520,13468,103,-1105,-145
-168,9552,14356,-16,114,178
-372,9436,14664,204,-302,-400
28,9032,13600,505,998,473
-1016,9116,12824,1000,-257,-281
-768,9292,13676,216,-658,-161
236,9748,15360,-516,-862,-261
592,9784,15196,-185,424,361
204,10032,14632,-376,360,-100
376,9700,13792,-256,1118,593
-264,9624,13272,-2,454,-63
-812,9504,13352,-150,30,252
-700,9464,13932,-40,-584,120
-252,9656,13596,657,-63,335
-480,9880,14392,217,-895,-277
-300,9932,15352,-727,-336,-183
224,9844,14936,-426,251,-340
380,9956,14788,-1074,53,-312
464,9572,14048,-730,383,178
556,9576,13544,-381,300,477
-320,9400,13276,-795,192,274
-980,8756,12988,25,440,78
-500,8956,13168,412,-152,29
-1008,9184,13948,-72,-47,-479
-464,9172,14024,637,-328,-254
-208,9576,14404,628,-566,-301
-328,9592,14516,248,-733,-1010
948,9668,14340,500,-564,85
748,9708,14208,150,-43,5
-408,9444,13816,92,189,-85
-568,9380,13912,286,-284,161
800,9188,12764,621,20,770
-880,9644,13420,248,-35,-332
-636,9552,14592,55,-436,-346
256,9904,14436,591,375,-302
396,9780,14068,403,48,-699
476,9732,14520,16,-315,34
604,9524,13720,598,308,684
-404,9584,13376,553,-331,160
-224,9460,13924,143,-739,553
-24,9472,13820,647,175,480
-708,9436,13536,606,144,-423
-308,9592,13736,758,-10,-223
584,9856,13892,782,133,-48
-4,10148,14852,-195,-162,-227
-592,9792,14968,-42,322,252
-608,9848,13936,754,-54,212
-696,9944,14000,5,-855,-90
-52,9660,13988,78,-699,171
-200,10200,14588,-338,-652,-347
244,9712,14396,-495,321,-163
232,9832,13848,-220,382,-355
344,9780,13700,-645,152,-82
236,9792,13736,-448,45,487
268,9824,14488,-863,-633,689
-108,9564,14568,-921,169,723
-624,9828,14052,-484,212,-94
-500,9672,14256,-1050,148,-604
-256,9592,14244,-1041,-106,-798
380,9552,14092,-1207,-104,-113
-348,9344,13720,-907,-131,-344
-20,9236,13544,-383,-652,-30
964,9280,13288,-151,-765,406
344,9628,13840,-596,-47,185
244,9464,14936,-1095,-79,282
308,9336,14620,-805,1015,803
252,9172,13872,-351,876,638
-704,9292,13400,-527,817,353
-1264,9056,13548,15,-329,37
-572,9452,13984,-107,-894,-19
-140,9424,14352,-304,-1327,-382
256,9352,14264,146,-613,-321
1464,9488,13328,524,-327,287
408,9804,13516,68,654,-375
128,9608,14324,-361,-14,-394
572,9648,14200,285,877,695
-24,9540,14036,225,-195,84
-292,9696,14556,-344,104,711
-256,9856,15092,-62,-227,287
-220,9776,15196,-762,213,-119
-316,9872,15236,-1183,292,-508
-16,9468,14716,-976,432,-577
596,9340,13420,-407,210,126
128,9112,12592,-265,41,162
-180,9032,13464,-589,-1211,-104
596,9224,14148,-282,8,407
-8,9348,14512,-156,30,-412
-132,9352,14828,-535,159,72
144,9292,14692,-345,-165,82
-228,9392,14844,-772,-133,-79
-424,9172,14528,-616,-178,-139
208,9388,14204,-405,-546,-166
660,9344,14196,-978,-416,18
1156,8888,12900,-117,742,719
156,9048,12524,234,248,153
-348,9268,14340,-522,-93,-241
-252,9156,15108,-385,347,-353
-60,9308,14648,139,229,-88
-48,9292,14616,-128,-431,-103
244,9492,15164,-595,-735,110
300,9540,15432,-1093,-480,35
672,9396,15192,-1329,-17,202
684,9376,14012,-988,577,355
812,8772,12796,-455,1102,708
-916,9120,13384,-648,519,-261
-636,8980,14400,-1159,-23,-118
-432,9016,14936,-731,122,-172
-304,9368,15628,-1059,-171,-121
-156,9864,17048,-2302,-752,331
4,10312,18948,-4405,-385,379
-200,10228,19540,-5895,519,553
92,9732,18392,-6857,1557,506
-696,9112,15644,-6483,3063,468
-2152,8568,13580,-7289,2486,-1172
-1908,7988,13300,-7785,2228,-1774
-1272,8460,15192,-8325,878,-2599
-1036,8452,17684,-9785,1223,-2397
-1872,8464,18496,-9794,1594,-2587
-3192,8700,18380,-10294,1350,-3792
-3692,8652,18008,-11010,107,-5062
-3384,8776,18636,-11658,-1876,-6269
-992,9012,19656,-12857,-4031,-5825
2768,8836,18968,-14438,-3122,-2811
4232,8548,18776,-17422,-1274,-1647
4144,7120,16100,-18178,2703,114
1384,6068,12524,-16723,6677,-950
-1712,5280,12244,-16545,6170,-4139
-2320,4580,14212,-15883,4898,-4437
-1416,3908,14580,-12808,2224,-3855
-1868,4136,15664,-11794,-1735,-2995
-3268,4928,19316,-13227,-5013,-2759
-2624,4564,20460,-13637,-5058,-2490
-44,3352,16524,-11458,-3653,-2032
3040,2016,12224,-10370,-3016,-1716
4564,820,10420,-9351,-1792,-223
1844,1940,15424,-10748,-1969,-1504
356,1528,18332,-10412,1434,-1156
232,1264,17024,-7745,3352,-954
-468,1280,15784,-7991,1958,-1440
-1456,1080,17288,-9239,-140,-928
-2000,424,16780,-7947,-1263,-396
-1732,216,15636,-6491,-3088,-622
-1460,436,17016,-7131,-4698,-1310
-1076,660,20148,-9421,-4172,-1990
3244,-512,18712,-8696,-962,226
-2328,-3100,13604,-4891,3276,-2124
