-1420,3320,15980,-79,54,-342
-1104,3356,15652,360,-488,-75
-716,3376,15800,626,-323,422
-1960,3516,16636,820,-177,179
-1644,3668,17324,577,-547,188
-1360,3508,17032,410,37,26
-1444,3576,16204,850,159,-156
-1364,3928,17104,595,-727,-290
-1388,3984,18144,-61,-294,-360
-1780,3716,17072,438,194,-502
-1816,3648,16468,691,-769,-829
-824,3684,16708,851,-1615,-483
-868,3676,16624,1044,-752,-211
-960,3712,16636,1162,-1086,6
-828,3728,16480,311,-164,78
-1632,3676,16552,632,433,-134
-1036,4004,17204,466,220,-132
-1300,3988,17812,-18,391,64
-1804,3776,17152,248,289,92
-2308,4080,17304,-220,-927,-159
-1532,3892,17172,-326,-1572,-174
-880,3928,17236,-792,-931,-284
-1236,3704,16464,-535,261,-358
-552,3372,15296,-217,692,-164
-1136,3360,15636,246,1013,-316
-1208,3668,16700,544,408,-11
-1808,3924,17824,71,31,26
-1508,3804,17252,90,-488,230
-1228,3688,16472,344,-1211,324
-1688,3744,17488,-402,-1041,114
-1768,3800,17520,-540,-366,-331
-1220,3716,16840,-627,395,-710
-616,3576,16164,-672,444,-589
-1488,3636,16692,-558,746,-666
-564,3500,16080,103,-46,-58
-980,3604,15756,338,-126,167
-1620,3736,16792,702,-1278,270
-1224,3872,17392,558,-1151,372
-1136,4000,17620,135,-428,298
-1544,4000,17840,-671,466,-61
-1740,3892,17384,-954,767,-349
-1172,3692,16360,-696,838,-555
-1336,3468,15860,-259,213,-584
-776,3320,15784,186,-664,-333
-460,3428,16432,410,-962,-6
-768,3616,17048,401,-635,277
-600,3660,17520,-8,-584,524
-924,3648,17312,-480,589,517
-1732,3524,16648,-265,733,285
-1784,3556,16516,-245,179,-107
-1452,3548,16696,-212,-359,-235
-1012,3668,17316,-549,41,-439
-436,3392,16268,-163,464,-137
-1104,3464,15876,100,978,-266
-1452,3484,16748,31,167,-225
-912,3612,17156,19,-182,23
-1168,3620,16916,142,-404,230
-1636,3860,16896,-65,-944,279
-1268,3788,17048,-64,-1397,269
-1184,4036,17864,-652,-265,-135
-740,3816,17376,-586,551,-127
-604,3544,16520,-539,1396,-153
-1140,3336,15900,-95,1597,-128
-1392,3212,15960,206,539,34
-1344,3364,16304,663,-435,145
-1124,3700,17040,531,-1252,341
-1316,3756,17608,141,-1299,353
-1328,3704,17404,-220,-456,101
-1320,3804,17196,-385,408,-266
-1052,3556,16520,-245,1039,-389
-952,3364,16000,179,994,-422
-768,3348,15980,343,240,47
-1040,3396,16288,508,-91,299
-844,3536,16612,767,-583,649
-1388,3924,18128,-303,-719,495
-1464,3804,17400,-75,53,436
-1588,3916,17088,-398,24,-123
-1444,3860,17820,-980,36,-464
-1424,3716,17764,-1134,1247,-816
-1064,3500,16312,-591,1507,-793
-1176,3260,15380,-361,906,-714
-1292,3168,15740,181,-321,-557
-564,3140,15836,694,-1050,68
-988,3560,17016,364,-1218,278
-1248,3556,17808,92,-734,384
-1552,3648,16820,283,58,123
-1544,3748,17240,-99,364,-287
-1236,3488,17072,-96,365,-418
-1408,3420,16768,29,478,-539
-1132,3340,16324,202,-317,-441
-108,3120,15816,380,-656,201
-744,3240,16264,608,46,378
-1564,3504,16824,564,321,304
-1712,3628,16604,550,341,166
-1564,3780,17380,18,-86,64
-1580,4040,17752,-56,-187,109
-1652,4092,17548,-124,-397,-10
-1796,3900,17280,-243,-441,-298
-1360,3700,17040,-193,-414,-452
-1544,3540,16372,114,89,-674
-1300,3424,16080,218,-765,-711
-496,3532,16228,367,-638,-343
-716,3692,16608,417,-90,-149
-1116,3776,17184,120,-375,-165
-936,3876,17352,10,-199,-192
-452,3936,17520,-43,-469,-147
-844,3856,17496,-306,-261,-142
-1316,3672,16548,-45,-232,-456
-1044,3660,16204,50,-488,-728
-604,3404,16300,289,-531,-768
-64,3572,16484,527,-512,-646
-8,3880,17300,44,-87,-387
-540,3832,17132,-314,522,-308
208,3852,16700,-183,446,150
-576,3828,17068,-365,797,-39
-820,4236,18780,-1198,357,-80
-68,3656,17356,-828,1086,250
-760,3528,16192,-647,1381,71
-1088,3200,15904,-317,243,64
-784,3300,16164,52,34,73
-852,3124,15936,677,-6,162
-1256,3504,16644,325,-544,174
-1048,3636,17280,243,-191,227
-896,3800,17488,-31,293,297
-1400,3908,18092,-858,708,172
-1716,3652,17420,-732,1202,116
-1376,3416,16604,-642,861,137
-1844,3052,15816,-322,414,138
-1640,2972,15744,296,-397,203
-1652,3056,15708,686,-516,233
-2064,3532,17136,278,-811,-114
-1328,3384,16864,209,-500,20
-1452,3476,16000,510,87,-155
-1668,3836,17120,303,-265,-440
-1336,3940,18016,-67,-369,-349
-1048,4056,18160,-358,223,-304
-1016,3768,17160,-419,225,-169
-840,3580,16308,-274,-469,-40
-896,3356,15996,187,-245,25
-1144,3476,16456,517,-531,-52
-912,3444,16796,600,-692,-146
-580,3700,16832,627,-728,-203
-280,3732,17208,473,-698,-37
-304,4076,18260,-345,-169,14
-168,4232,18644,-1229,513,179
-388,3644,17224,-1285,1273,326
-1016,3512,16316,-1216,1079,199
-1100,3332,15800,-683,365,51
-1156,3176,15600,111,292,-148
-1240,3340,15908,550,-405,-270
-1024,3556,16980,468,-493,-334
-688,3784,17552,262,-123,-56
-708,3984,18064,-214,243,202
-928,4132,18544,-1027,541,234
-756,3972,17772,-1130,778,517
-1468,3516,17076,-1189,1066,297
-1736,3472,16508,-980,439,289
-2576,-4408,18292,-4108,253,-2089
-2308,-4696,18688,-5369,-312,-2942
-864,-5680,16308,-4966,-410,-3034
336,-6024,15580,-4673,-1189,-2720
524,-5972,16292,-4280,-722,-1971
12,-5908,16472,-4761,-23,-1724
400,-6432,15144,-4578,801,-1226
752,-6844,14372,-4666,794,-966
328,-7044,13996,-3138,1532,-97
-316,-7288,13344,-1163,1689,108
-1288,-6320,16220,-905,744,-173
-1056,-6112,17056,-1026,626,10
-560,-5932,17316,-2233,271,-260
988,-6668,15572,-2237,420,336
2168,-7476,13268,-1201,711,1468
1584,-7552,12500,916,1752,2380
1512,-7644,11860,2781,1381,3107
3224,-7936,10580,5340,1443,4501
8320,-9828,4216,10676,2648,8467
6500,-9168,-1448,20702,4889,12191
4448,-7368,-4164,32108,2658,14746
1992,-4596,-5220,32767,-880,16836
-212,-440,-7000,32767,-5799,17222
-976,5684,-5564,32767,-11855,17447
-4432,12368,-420,32767,-20850,14363
-1320,17608,7632,32767,-32768,10757
5220,22652,13840,32767,-32768,5776
12232,26316,23164,32767,-32768,2716
3820,28856,29148,32767,-14449,-3924
-2064,28052,32668,32767,-5568,-10261
-2140,25852,31232,32767,-2440,-12653
-488,23844,26976,32767,-471,-11347
-2020,22076,22644,21894,-2818,-10108
-964,20548,18316,13245,-4448,-8952
1264,20600,15708,8259,-6634,-8068
2336,20912,16804,4314,-4798,-6576
2824,21036,20320,-4604,-4950,-2816
5692,23536,28084,-18924,-4693,3579
11772,25060,32767,-32768,-1774,12530
15504,31220,32767,-32768,15108,23537
10100,32767,27440,-32768,32767,28612
2164,27200,11312,-32768,32767,16141
-1404,14820,-5080,-32768,32767,3991
-6216,12752,1708,-32768,32767,-4317
-10228,10860,9196,-32768,28041,-9691
-7580,12152,21688,-32768,10184,-12305
-5540,10888,21720,-32768,10135,-13626
-1144,7380,9928,-32768,10472,-13558
288,2104,1736,-32768,9751,-13461
1288,-3948,-2352,-32768,7478,-12156
1568,-5052,2960,-30582,5459,-10600
1144,-6380,7396,-22883,5740,-8267
-1776,-5204,11984,-20120,4576,-7067
-3140,-4408,16312,-21624,4642,-6926
-2396,-6408,12212,-20130,5929,-6390
-840,-8188,7184,-17077,4768,-5407
-4312,-9348,6452,-11806,5615,-5746
-6068,-9904,5312,-6821,3156,-6429
-4208,-11232,2852,-844,913,-6858
-3352,-11628,652,5745,-390,-6731
-6236,-10820,1248,11120,835,-8299
-7948,-10204,-668,16441,-420,-10341
-11556,-6456,6160,17258,-3799,-14926
-13216,-5004,12496,17759,-5610,-18922
-8632,-4972,9752,20732,-9462,-21424
-1032,-6104,2780,28851,-10978,-20580
3052,-6208,-7928,32767,-11093,-18335
4036,-3568,-16184,32767,-14042,-15683
5160,3384,-14176,32767,-19672,-12542
2180,13228,-6168,32767,-25838,-10135
-1784,21160,2592,32767,-32768,-9600
-528,29060,17964,32767,-32768,-14891
5920,28388,32767,32767,-32768,-21252
10836,26572,32767,32767,-32768,-20510
5620,23036,30524,32767,-18128,-21025
9856,19340,15952,24896,-16006,-19984
13892,17836,9040,23960,-5349,-18591
8572,18896,10008,28688,-109,-14740
4480,21236,13596,28127,-5387,-11710
2932,20320,13816,23881,-8263,-9210
3968,19996,14636,20574,-12875,-7332
6644,20976,14080,15390,-11612,-6234
10320,21516,12724,8463,-8526,-4671
9488,21240,11952,4232,-467,-3404
8860,21896,14272,236,342,-546
10664,24104,21148,-7764,387,5058
10736,25876,22688,-22292,8968,10922
8252,25348,24136,-32768,15045,14251
7760,26036,25140,-32768,27431,14656
2772,24304,19620,-32768,32767,11093
904,18476,7932,-32768,32767,1691
3048,16148,692,-32768,29891,-1574
3428,11112,2984,-32768,12279,-1797
10936,8972,8560,-32768,3849,5859
13048,7116,11372,-32768,8116,14792
104,6368,12820,-26143,11196,18525
-2144,6168,10216,-21024,8860,19555
-9264,5632,4636,-17490,11426,15012
-11496,3092,3748,-14738,-361,6275
1076,2124,11332,-9259,-8854,5758
9348,3056,16392,-7472,-6944,8288
9532,3196,15924,-8366,162,11791
3024,2672,12000,-9080,7290,11800
2836,2384,13216,-9062,7688,12494
6756,2484,15780,-11032,9043,14840
16260,896,11044,-9821,9485,24887
8456,2748,11048,-6429,13904,28531
4592,3396,9488,-2500,10986,31510
11448,3784,9020,-2549,6532,32767
13832,4872,9808,84,11530,32767
7168,7720,13220,3932,21079,32767
-12304,10256,17036,2677,30827,32767
-32768,8436,14260,961,32767,25549
-32768,4284,9276,2644,21956,12701
-20044,3700,13248,1416,-7011,6024
-6616,3864,23944,-1378,-16796,6070
-3812,4256,25712,2710,-14306,7567
-3084,5268,18776,-39,-5718,7514
-3328,4228,17944,-2783,3921,2740
-5016,3452,18520,-382,20433,-1898
-11068,2700,16444,-415,21690,-3332
-11788,2160,12044,634,10583,-3851
-9176,2592,12800,383,-3837,-3976
-1436,2520,17352,-466,-11978,-1253
-2012,2264,16712,1483,-8048,1201
-3728,2324,13676,2264,-8711,1272
-3016,3244,14752,578,-13268,863
140,3764,20476,463,-6438,-278
-292,4032,21308,2135,7704,-2623
-3792,3936,17860,406,8003,-2700
-4284,3072,16196,-350,3837,-3619
-4976,3012,16456,185,-1536,-3575
-2984,2636,15992,1263,-7334,-2795
-392,2820,15016,1151,-8547,-2053
1748,2496,14896,1429,-6969,-1278
1748,3216,16452,1860,-3906,-721
924,3668,19200,350,1404,-859
-864,3524,18432,845,4809,-902
-3204,3348,16876,751,4603,-1398
-3928,3196,16128,405,346,-1558
-2572,3264,16872,258,-3436,-1323
-1128,3172,17164,161,-3942,-957
-616,2836,16124,402,-2494,-787
-1160,2892,15592,795,-48,-1324
-544,2724,15680,1518,1415,-1283
-368,3504,17612,937,1605,-778
-1772,3344,18220,262,934,172
-3068,3176,16508,1169,-295,276
-2992,3376,16516,785,-2241,-24
-2240,3320,17056,456,-2684,-339
-1104,3644,17844,91,-1329,-417
-1728,3456,17116,225,1632,-846
-2212,3212,15980,430,1635,-1247
-1268,3148,15564,806,839,-936
-1248,3152,15996,1143,92,-364
-1728,3232,16168,1606,-1656,391
-1932,3572,16628,1491,-3021,615
-1456,4164,18112,900,-2986,647
-1256,4096,19016,-53,-945,388
-1076,3828,17576,299,822,103
-1912,3928,17248,-515,2147,-489
-2316,3476,16760,-448,1541,-665
